model,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,vectorizer
RandomForestClassifier,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.6134969325153374,0.37278338306078945,0.36851978430925797,0.35564539401648765,0.5139453841298842,0.6134969325153374,0.5391193449982389,dicta-il/BEREL
MLPClassifier,0.5950920245398773,0.5950920245398773,0.5950920245398773,0.5950920245398773,0.4703102453102453,0.39842503987240824,0.40450886270808506,0.5878823289866234,0.5950920245398773,0.568338343525143,tfidf
RandomForestClassifier,0.588957055214724,0.588957055214724,0.588957055214724,0.588957055214724,0.40299407249838287,0.3544674185463659,0.3566728758661344,0.5473825012340454,0.588957055214724,0.5406428559467055,trigram
RandomForestClassifier,0.5766871165644172,0.5766871165644172,0.5766871165644172,0.5766871165644172,0.3301136363636364,0.31480405559352925,0.2973625335411331,0.48629856850715747,0.5766871165644172,0.4998128788477474,onlplab/alephbert-base
RandomForestClassifier,0.558282208588957,0.558282208588957,0.558282208588957,0.558282208588957,0.3660964507102028,0.33010063036378823,0.3249353802372378,0.5044751178921083,0.558282208588957,0.5084358100972851,tfidf
KNeighborsClassifier,0.558282208588957,0.558282208588957,0.558282208588957,0.558282208588957,0.40739563466836193,0.42583067517278034,0.40754310729369275,0.5398548281983865,0.558282208588957,0.5404811265300826,dicta-il/dictabert-tiny
RandomForestClassifier,0.5398773006134969,0.5398773006134969,0.5398773006134969,0.5398773006134969,0.26695737421543875,0.30255126452494874,0.27874316799288806,0.4371227536376952,0.5398773006134969,0.47464385311375185,dicta-il/dictabert-tiny
LogisticRegression,0.5337423312883436,0.5337423312883436,0.5337423312883436,0.5337423312883436,0.26577307545133183,0.26340852130325815,0.24204797521494437,0.4250591098181523,0.5337423312883436,0.4341335763073151,tfidf
MLPClassifier,0.44785276073619634,0.44785276073619634,0.44785276073619634,0.44785276073619634,0.302817636908546,0.32148059542796387,0.29894786430665055,0.4136795719617805,0.44785276073619634,0.41692160141800516,starr
LogisticRegression,0.44785276073619634,0.44785276073619634,0.44785276073619634,0.44785276073619634,0.260499957558781,0.2932499810131389,0.26418712443689246,0.3747059969181947,0.44785276073619634,0.3922903052641145,starr
RandomForestClassifier,0.44171779141104295,0.44171779141104295,0.44171779141104295,0.44171779141104295,0.25123718873718875,0.2581370091896407,0.24656952207760574,0.37159105947449506,0.44171779141104295,0.3919415545626092,starr
KNeighborsClassifier,0.3987730061349693,0.3987730061349693,0.3987730061349693,0.3987730061349693,0.29568985307621665,0.30477139819245075,0.2817787270493884,0.3838856354960649,0.3987730061349693,0.3798608674495334,starr
KNeighborsClassifier,0.37423312883435583,0.37423312883435583,0.37423312883435583,0.37423312883435583,0.46464868464868464,0.3197890559732665,0.3483843103769683,0.5574318524011775,0.37423312883435583,0.41688385434613706,trigram
AdaBoostClassifier,0.2822085889570552,0.2822085889570552,0.2822085889570552,0.2822085889570552,0.09460626967729241,0.12424242424242425,0.09262144574141713,0.21238658772209384,0.2822085889570552,0.2080592059301204,yonatanlou/BEREL-finetuned-DSS-composition-classification
AdaBoostClassifier,0.26380368098159507,0.26380368098159507,0.26380368098159507,0.26380368098159507,0.055427573165932366,0.10311688311688312,0.06455977242766946,0.13401257827413746,0.26380368098159507,0.1606623025651263,dicta-il/dictabert-tiny
AdaBoostClassifier,0.25153374233128833,0.25153374233128833,0.25153374233128833,0.25153374233128833,0.02966736328805294,0.08545454545454545,0.04136604136604136,0.09407540605975132,0.25153374233128833,0.12921738565910346,yonatanlou/BEREL-finetuned-DSS-maskedLM
LinearSVC,0.25153374233128833,0.25153374233128833,0.25153374233128833,0.25153374233128833,0.09385113563212412,0.1096952608794714,0.07372415369309779,0.17791212701900871,0.25153374233128833,0.17729036132991471,starr
AdaBoostClassifier,0.24539877300613497,0.24539877300613497,0.24539877300613497,0.245398773006135,0.023503536311885457,0.0830622009569378,0.03611576595447563,0.07218193036169544,0.24539877300613497,0.11003128740116669,starr
AdaBoostClassifier,0.2392638036809816,0.2392638036809816,0.2392638036809816,0.2392638036809816,0.038248198413239676,0.08066985645933014,0.04615654615654616,0.1242074322261547,0.2392638036809816,0.14728663808418407,yonatanlou/BEREL-finetuned-DSS-sectarian-classification
AdaBoostClassifier,0.2392638036809816,0.2392638036809816,0.2392638036809816,0.2392638036809816,0.050381770460510615,0.1230622009569378,0.06534020151703838,0.11774793488237283,0.2392638036809816,0.1408445323900404,onlplab/alephbert-base
AdaBoostClassifier,0.2331288343558282,0.2331288343558282,0.2331288343558282,0.2331288343558282,0.02592388306674021,0.07942583732057416,0.03715743715743716,0.08150406572843032,0.2331288343558282,0.11518436794510414,dicta-il/BEREL
AdaBoostClassifier,0.2085889570552147,0.2085889570552147,0.2085889570552147,0.2085889570552147,0.09353671853671854,0.10454545454545454,0.08171769413022835,0.09271080896847768,0.2085889570552147,0.10417067172345917,trigram
AdaBoostClassifier,0.2085889570552147,0.2085889570552147,0.2085889570552147,0.2085889570552147,0.08318478906714201,0.12272727272727274,0.0865649221895091,0.09459080155579615,0.2085889570552147,0.10342187747091668,tfidf
AdaBoostClassifier,0.2085889570552147,0.2085889570552147,0.2085889570552147,0.2085889570552147,0.07091567852437418,0.12353535353535353,0.07354471813427035,0.12277496221214546,0.2085889570552147,0.12616160584524289,dicta-il/dictabert-large
AdaBoostClassifier,0.1901840490797546,0.1901840490797546,0.1901840490797546,0.1901840490797546,0.038364714995149776,0.07073365231259968,0.04286256877720293,0.11859169771279668,0.1901840490797546,0.12701589439207278,dicta-il/dictabert
