model,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,vectorizer
KNeighborsClassifier,0.9190751445086706,0.9190751445086706,0.9190751445086706,0.9190751445086706,0.9417892156862745,0.7492149418822648,0.7943787105596692,0.9232828969738184,0.9190751445086706,0.9080396214607378,tfidf
LinearSVC,0.9132947976878613,0.9132947976878613,0.9132947976878613,0.9132947976878613,0.8410714285714285,0.8045439632545932,0.816627646083309,0.9087014863748969,0.9132947976878613,0.9092949059530637,dicta-il/dictabert
LogisticRegression,0.9132947976878613,0.9132947976878613,0.9132947976878613,0.9132947976878613,0.8666666666666667,0.8369305399325085,0.8511142413071203,0.9120053357047577,0.9132947976878613,0.9123057037597582,onlplab/alephbert-base
LogisticRegression,0.9132947976878613,0.9132947976878613,0.9132947976878613,0.9132947976878613,0.8321308321308322,0.8391216722909637,0.835548509461553,0.9134991533835465,0.9132947976878613,0.9133457645646639,dicta-il/dictabert-large
LinearSVC,0.9075144508670521,0.9075144508670521,0.9075144508670521,0.9075144508670521,0.8176969696969697,0.8364970003749531,0.8267581715857578,0.909704676826064,0.9075144508670521,0.9084660384241806,dicta-il/dictabert-large
RandomForestClassifier,0.9075144508670521,0.9075144508670521,0.9075144508670521,0.9075144508670521,0.9444444444444443,0.6938038995125609,0.7333290692137675,0.9142581888246629,0.9075144508670521,0.8884946289963335,yonatanlou/BEREL-finetuned-DSS-maskedLM
KNeighborsClassifier,0.9017341040462428,0.9017341040462428,0.9017341040462428,0.9017341040462428,0.8941164528694504,0.731357799025122,0.7862452742024552,0.9007992064922242,0.9017341040462428,0.8929453544707268,dicta-il/dictabert-tiny
MLPClassifier,0.9017341040462428,0.9017341040462428,0.9017341040462428,0.9017341040462428,0.8250473484848485,0.8048954818147731,0.8136752136752136,0.8989876182343667,0.9017341040462428,0.9000148214021045,dicta-il/dictabert-tiny
RandomForestClassifier,0.8959537572254336,0.8959537572254336,0.8959537572254336,0.8959537572254335,0.9283144912641316,0.7287331271091114,0.7885547201336675,0.9009618069376044,0.8959537572254336,0.8871253277702927,dicta-il/dictabert
AdaBoostClassifier,0.8959537572254336,0.8959537572254336,0.8959537572254336,0.8959537572254335,0.9458802067497721,0.7265419947506562,0.8000000000000002,0.9046866679437678,0.8959537572254336,0.8870905587668594,dicta-il/BEREL
RandomForestClassifier,0.8901734104046243,0.8901734104046243,0.8901734104046243,0.8901734104046243,0.6232876712328768,0.6145833333333334,0.615219055897022,0.8235410562989944,0.8901734104046243,0.8523081373086271,trigram
RandomForestClassifier,0.8901734104046243,0.8901734104046243,0.8901734104046243,0.8901734104046243,0.9344528710725895,0.6971316085489314,0.7610900087033375,0.8978857583025946,0.8901734104046243,0.8779243898859707,dicta-il/dictabert-large
LogisticRegression,0.884393063583815,0.884393063583815,0.884393063583815,0.884393063583815,0.8682098765432099,0.7446686351706037,0.7888264571347556,0.8829265681866838,0.884393063583815,0.878733445280026,dicta-il/dictabert-tiny
AdaBoostClassifier,0.884393063583815,0.884393063583815,0.884393063583815,0.884393063583815,0.9313752913752914,0.6867149418822648,0.7530864197530865,0.8927976070172603,0.884393063583815,0.8715929193568378,yonatanlou/BEREL-finetuned-DSS-maskedLM
RandomForestClassifier,0.8786127167630058,0.8786127167630058,0.8786127167630058,0.8786127167630058,0.9398451459201906,0.6551134233220847,0.7225071225071226,0.8913955802208169,0.8786127167630058,0.8615779852774074,dicta-il/BEREL
AdaBoostClassifier,0.8728323699421965,0.8728323699421965,0.8728323699421965,0.8728323699421965,0.9107142857142857,0.6848753280839895,0.7586905551869055,0.885012386457473,0.8728323699421965,0.8598382116596537,dicta-il/dictabert
RandomForestClassifier,0.8728323699421965,0.8728323699421965,0.8728323699421965,0.8728323699421965,0.9172494172494172,0.6602807461567304,0.7186888037462751,0.881118881118881,0.8728323699421965,0.8569559793000096,dicta-il/dictabert-tiny
LinearSVC,0.8728323699421965,0.8728323699421965,0.8728323699421965,0.8728323699421965,0.8187276977974652,0.7550032808398951,0.7762427671425481,0.8714488421169425,0.8728323699421965,0.8693567711361514,dicta-il/dictabert-tiny
RandomForestClassifier,0.8728323699421965,0.8728323699421965,0.8728323699421965,0.8728323699421965,0.8968365279725727,0.6758647356580427,0.7196166516921233,0.879085629663259,0.8728323699421965,0.858698824714748,onlplab/alephbert-base
AdaBoostClassifier,0.861271676300578,0.861271676300578,0.861271676300578,0.861271676300578,0.8390333596007356,0.6550314023247094,0.7037204699073766,0.8574900813985797,0.861271676300578,0.8466517633301731,onlplab/alephbert-base
KNeighborsClassifier,0.8554913294797688,0.8554913294797688,0.8554913294797688,0.8554913294797687,0.8485458612975391,0.6000538995125609,0.6590486807878112,0.8572021569616325,0.8554913294797688,0.8324150508116328,trigram
RandomForestClassifier,0.8554913294797688,0.8554913294797688,0.8554913294797688,0.8554913294797687,0.6118421052631579,0.5520833333333334,0.5676156984738848,0.7983343474292668,0.8554913294797688,0.8149049841076621,tfidf
AdaBoostClassifier,0.8497109826589595,0.8497109826589595,0.8497109826589595,0.8497109826589595,0.83993783993784,0.6475909261342332,0.7059964726631393,0.8478785183987496,0.8497109826589595,0.8359971862862036,dicta-il/dictabert-tiny
LogisticRegression,0.8497109826589595,0.8497109826589595,0.8497109826589595,0.8497109826589595,0.6100217864923748,0.5416666666666666,0.5587912087912088,0.7943254373040161,0.8497109826589595,0.808222702153338,tfidf
AdaBoostClassifier,0.8439306358381503,0.8439306358381503,0.8439306358381503,0.8439306358381503,0.8839965209828223,0.6427751218597675,0.7142027783537218,0.8491208820213493,0.8439306358381503,0.828715967204352,dicta-il/dictabert-large
AdaBoostClassifier,0.8439306358381503,0.8439306358381503,0.8439306358381503,0.8439306358381503,0.7444940476190477,0.712903074615673,0.7234123500146327,0.8397734310487202,0.8439306358381503,0.8403974686242368,yonatanlou/BEREL-finetuned-DSS-composition-classification
AdaBoostClassifier,0.8208092485549133,0.8208092485549133,0.8208092485549133,0.8208092485549133,0.7488560821894156,0.5709130108736408,0.6007163694102876,0.8069968994824486,0.8208092485549133,0.796982206879682,trigram
AdaBoostClassifier,0.8208092485549133,0.8208092485549133,0.8208092485549133,0.8208092485549133,0.6979397414180023,0.584305868016498,0.6218374218374217,0.8035156600122672,0.8208092485549133,0.8034565306241606,tfidf
KNeighborsClassifier,0.815028901734104,0.815028901734104,0.815028901734104,0.815028901734104,0.7209630552096306,0.5583052118485189,0.6007183200165657,0.7965087569015038,0.815028901734104,0.7912900179404592,starr
RandomForestClassifier,0.815028901734104,0.815028901734104,0.815028901734104,0.815028901734104,0.8396164021164022,0.5393114923134609,0.5532185321853218,0.8232922745205983,0.815028901734104,0.7834851296489842,starr
MLPClassifier,0.7976878612716763,0.7976878612716763,0.7976878612716763,0.7976878612716763,0.7376150035385703,0.4902863704536933,0.5341679707876891,0.7944970116466012,0.7976878612716763,0.7566872009190662,starr
LogisticRegression,0.7687861271676301,0.7687861271676301,0.7687861271676301,0.7687861271676302,0.7877916267178012,0.5061398575178103,0.5536146096393164,0.7679936155709132,0.7687861271676301,0.7400343665137271,starr
LinearSVC,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.5610973256134546,0.5070303712035995,0.48766261840191794,0.7432010403668058,0.6994219653179191,0.7001194782216351,starr
AdaBoostClassifier,0.6763005780346821,0.6763005780346821,0.6763005780346821,0.6763005780346821,0.5137878571768174,0.5532667791526059,0.5285778908277914,0.7089998128457099,0.6763005780346821,0.6891697187103778,starr
