model,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,vectorizer
KNeighborsClassifier,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9849397590361446,0.875,0.9209261686325906,0.9732077481195499,0.9723756906077348,0.9706137206770791,dicta-il/BEREL
KNeighborsClassifier,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9849397590361446,0.875,0.9209261686325906,0.9732077481195499,0.9723756906077348,0.9706137206770791,dicta-il/MsBERT
MLPClassifier,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9849397590361446,0.875,0.9209261686325906,0.9732077481195499,0.9723756906077348,0.9706137206770791,yonatanlou/BEREL-finetuned-DSS-maskedLM
LogisticRegression,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9583931133428981,0.8968944099378882,0.9247401247401247,0.9718049731683536,0.9723756906077348,0.9713832829854928,yonatanlou/alephbert-base-finetuned-DSS-maskedLM
LogisticRegression,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9849397590361446,0.875,0.9209261686325906,0.9732077481195499,0.9723756906077348,0.9706137206770791,dicta-il/MsBERT
MLPClassifier,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9849397590361446,0.875,0.9209261686325906,0.9732077481195499,0.9723756906077348,0.9706137206770791,trigram
MLPClassifier,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9723756906077348,0.9849397590361446,0.875,0.9209261686325906,0.9732077481195499,0.9723756906077348,0.9706137206770791,onlplab/alephbert-base
KNeighborsClassifier,0.9668508287292817,0.9668508287292817,0.9668508287292817,0.9668508287292819,0.9820359281437125,0.85,0.9026183644189383,0.968041816918649,0.9668508287292817,0.9642290954921249,yonatanlou/dictabert-finetuned-DSS-maskedLM
KNeighborsClassifier,0.9668508287292817,0.9668508287292817,0.9668508287292817,0.9668508287292819,0.9820359281437125,0.85,0.9026183644189383,0.968041816918649,0.9668508287292817,0.9642290954921249,yonatanlou/BEREL-finetuned-DSS-maskedLM
LogisticRegression,0.9668508287292817,0.9668508287292817,0.9668508287292817,0.9668508287292819,0.9820359281437125,0.85,0.9026183644189383,0.968041816918649,0.9668508287292817,0.9642290954921249,dicta-il/BEREL
LogisticRegression,0.9668508287292817,0.9668508287292817,0.9668508287292817,0.9668508287292819,0.9535984848484849,0.8718944099378882,0.9074642126789366,0.9661392934873598,0.9668508287292817,0.9652125772520309,onlplab/alephbert-base
LinearSVC,0.9668508287292817,0.9668508287292817,0.9668508287292817,0.9668508287292819,0.9535984848484849,0.8718944099378882,0.9074642126789366,0.9661392934873598,0.9668508287292817,0.9652125772520309,yonatanlou/alephbert-base-finetuned-DSS-maskedLM
LogisticRegression,0.9668508287292817,0.9668508287292817,0.9668508287292817,0.9668508287292819,0.9820359281437125,0.85,0.9026183644189383,0.968041816918649,0.9668508287292817,0.9642290954921249,trigram
LogisticRegression,0.9668508287292817,0.9668508287292817,0.9668508287292817,0.9668508287292819,0.9820359281437125,0.85,0.9026183644189383,0.968041816918649,0.9668508287292817,0.9642290954921249,dicta-il/dictabert
