model,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,vectorizer
KNeighborsClassifier,0.7356687898089171,0.7356687898089171,0.7356687898089171,0.7356687898089171,0.5582802689226838,0.5177187882233149,0.5207951199048085,0.6915852360869221,0.7356687898089171,0.7019295093920578,tfidf
LogisticRegression,0.732484076433121,0.732484076433121,0.732484076433121,0.7324840764331211,0.53894065449793,0.48802476148981444,0.48735348859552236,0.6979905251823573,0.732484076433121,0.6985614649543326,yonatanlou/dictabert-finetuned-DSS-maskedLM
KNeighborsClassifier,0.7229299363057324,0.7229299363057324,0.7229299363057324,0.7229299363057324,0.4994713942023424,0.4794677752319972,0.46822480972678066,0.6995189747662983,0.7229299363057324,0.6981408591798297,dicta-il/BEREL
LogisticRegression,0.7133757961783439,0.7133757961783439,0.7133757961783439,0.713375796178344,0.5449391727372622,0.5029320533361644,0.5017061371463694,0.6847012237153183,0.7133757961783439,0.6863667662167233,dicta-il/dictabert
KNeighborsClassifier,0.7101910828025477,0.7101910828025477,0.7101910828025477,0.7101910828025477,0.49175762772613835,0.4737554285511349,0.46421370458572647,0.6923128408897274,0.7101910828025477,0.6863118713888647,yonatanlou/BEREL-finetuned-DSS-maskedLM
KNeighborsClassifier,0.7038216560509554,0.7038216560509554,0.7038216560509554,0.7038216560509554,0.520940356501255,0.46725332533301595,0.46753242419451707,0.6844220211335157,0.7038216560509554,0.6785253313251975,dicta-il/MsBERT
KNeighborsClassifier,0.678343949044586,0.678343949044586,0.678343949044586,0.678343949044586,0.47907202763199175,0.45672366645358337,0.4486918803979172,0.6536451952382422,0.678343949044586,0.6499554166833303,dicta-il/dictabert
KNeighborsClassifier,0.6656050955414012,0.6656050955414012,0.6656050955414012,0.6656050955414012,0.40695080361855657,0.4229559221941493,0.40725210770034004,0.6140733969962343,0.6656050955414012,0.6299802384130653,onlplab/alephbert-base
KNeighborsClassifier,0.6560509554140127,0.6560509554140127,0.6560509554140127,0.6560509554140127,0.42744087565763467,0.4224459823895673,0.40835339807007065,0.6217066445988674,0.6560509554140127,0.6226820539652652,yonatanlou/alephbert-base-finetuned-DSS-maskedLM
KNeighborsClassifier,0.6496815286624203,0.6496815286624203,0.6496815286624203,0.6496815286624203,0.4840852613042622,0.444314607368624,0.43485727029582344,0.6436357529739802,0.6496815286624203,0.6172384395826059,yonatanlou/dictabert-finetuned-DSS-maskedLM
LogisticRegression,0.6050955414012739,0.6050955414012739,0.6050955414012739,0.6050955414012739,0.29774324241047073,0.2789425486793908,0.26384246463319166,0.5133490753976983,0.6050955414012739,0.5138744584757814,tfidf
KNeighborsClassifier,0.4745222929936306,0.4745222929936306,0.4745222929936306,0.4745222929936306,0.4731815087078245,0.3149211504081951,0.33759621640794113,0.6832975291574018,0.4745222929936306,0.5107569946808602,trigram
MLPClassifier,0.3343949044585987,0.3343949044585987,0.3343949044585987,0.3343949044585987,0.1652450835549427,0.18681996992415204,0.17165461153086622,0.27513128349676297,0.3343949044585987,0.2942356830023697,starr
LogisticRegression,0.32802547770700635,0.32802547770700635,0.32802547770700635,0.32802547770700635,0.11993312638469761,0.14778812991053716,0.12252431476569407,0.2412211966844603,0.32802547770700635,0.2585511384435171,starr
LinearSVC,0.2229299363057325,0.2229299363057325,0.2229299363057325,0.2229299363057325,0.0809106420580462,0.12370776477086859,0.08374926227886541,0.16671616163346162,0.2229299363057325,0.16702019321440892,starr
KNeighborsClassifier,0.21337579617834396,0.21337579617834396,0.21337579617834396,0.21337579617834393,0.14612599319366237,0.11694514956625623,0.12092825686149045,0.22596981995526128,0.21337579617834396,0.20911494650139617,starr
